,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
143,0.7340459,0.60526645,0.7177309,0.7723389,0.5551053,0.759357,0.68334746,0.43688074,0.5738626,0.6009026,0.4051871,0.5916709,0.5297555,0.7381301,0.5695813,0.74690586
144,0.70549005,0.58172053,0.68980956,0.74229324,0.5335106,0.72981656,0.6567639,0.4198853,0.5515381,0.5775265,0.3894245,0.5686535,0.50914663,0.70941526,0.54742354,0.7178495
145,0.7358364,0.6067428,0.7194813,0.7742225,0.55645907,0.7612091,0.6850142,0.43794644,0.5752623,0.6023683,0.4061753,0.5931137,0.53104746,0.7399304,0.5709703,0.74872744
146,0.8679982,0.7157182,0.84870553,0.9132787,0.6564035,0.8979279,0.8080481,0.5166049,0.6785837,0.7105581,0.47912747,0.6996417,0.62642753,0.87282735,0.67352104,0.8832046
147,0.7342113,0.6054027,0.71789265,0.77251285,0.55523044,0.75952816,0.68350166,0.43697923,0.57399213,0.6010381,0.4052784,0.59180415,0.52987474,0.7382964,0.5697098,0.7470743
148,0.7774577,0.64106244,0.76017773,0.81801534,0.5879345,0.80426574,0.72376114,0.46271807,0.6078011,0.63644034,0.42915004,0.62666243,0.5610853,0.78178334,0.6032666,0.791078
149,0.7310992,0.6028365,0.71484905,0.76923835,0.5528768,0.7563085,0.6806041,0.43512696,0.5715587,0.5984903,0.40356034,0.5892953,0.5276285,0.7351666,0.5672946,0.74390715
150,0.7163932,0.5907106,0.70047027,0.75376517,0.5417558,0.74109554,0.6669139,0.4263744,0.560062,0.5864517,0.39544278,0.57744193,0.51701546,0.72037894,0.5558835,0.7289437
151,0.77710086,0.640768,0.75982845,0.81763977,0.5876644,0.8038964,0.7234288,0.46250552,0.6075219,0.63614815,0.4289529,0.62637466,0.5608277,0.78142446,0.6029896,0.790715
152,0.7972894,0.65741473,0.7795686,0.83888155,0.60293174,0.82478136,0.7422228,0.47452134,0.6233049,0.6526748,0.44009688,0.64264756,0.5753976,0.80172527,0.6186548,0.81125724
153,0.8696142,0.71705085,0.85028565,0.914979,0.6576256,0.8995996,0.8095524,0.5175666,0.6798469,0.7118812,0.48001948,0.7009443,0.6275937,0.87445253,0.67477494,0.88484883
154,0.7753063,0.63928825,0.75807375,0.81575155,0.58630735,0.80204004,0.721758,0.4614376,0.6061191,0.63467896,0.42796236,0.62492824,0.5595325,0.77961993,0.6015971,0.78888875
155,0.6433197,0.5304571,0.62902087,0.67687935,0.48649573,0.66550237,0.59888744,0.3828834,0.5029346,0.52663255,0.3551069,0.5185417,0.4642789,0.64689904,0.4991824,0.6545901
156,0.71885383,0.5927397,0.70287627,0.7563542,0.54361653,0.7436409,0.6692047,0.42783892,0.56198573,0.5884661,0.39680108,0.57942533,0.5187912,0.72285336,0.55779296,0.73144746
157,0.7189469,0.5928162,0.7029668,0.7564516,0.5436868,0.743737,0.66929114,0.42789415,0.5620582,0.5885421,0.39685237,0.57950014,0.5188582,0.72294664,0.5578652,0.73154193
158,0.38283825,0.31567395,0.37432915,0.40280974,0.28951252,0.39603913,0.35639668,0.22785315,0.29929543,0.31339797,0.2113234,0.3085831,0.2762915,0.38496834,0.29706252,0.3895452
159,0.3816045,0.31465665,0.37312275,0.40151164,0.28857958,0.3947628,0.35524818,0.2271189,0.29833084,0.31238794,0.21064243,0.3075887,0.27540106,0.38372767,0.2961052,0.3882898
160,0.72299206,0.5961521,0.7069228,0.7607085,0.54674613,0.7479221,0.6730573,0.4303019,0.5652211,0.59185386,0.3990855,0.58276105,0.5217779,0.72701496,0.56100416,0.73565835
161,0.38213143,0.3150911,0.37363803,0.40206602,0.28897807,0.39530796,0.3557388,0.2274325,0.2987428,0.3128194,0.21093327,0.3080134,0.27578136,0.38425758,0.2965141,0.3888261
162,0.38107666,0.31422132,0.37260664,0.40095615,0.28818035,0.39421684,0.35475677,0.2268047,0.29791817,0.31195593,0.21035103,0.3071632,0.27502,0.38319686,0.2956955,0.3877527
163,0.6470178,0.5335063,0.6326366,0.68077064,0.48929217,0.669328,0.60233,0.38508436,0.50582576,0.5296598,0.35714826,0.5215225,0.46694776,0.65061754,0.5020519,0.65835273
164,0.52183694,0.43028703,0.5102384,0.54905945,0.3946272,0.5398307,0.48579523,0.31058082,0.4079619,0.42718482,0.28804955,0.42062187,0.37660578,0.5247404,0.40491825,0.530979
165,0.38186416,0.31487072,0.3733767,0.40178475,0.28877595,0.39503148,0.35548994,0.22727339,0.29853383,0.31260055,0.21078572,0.30779797,0.27558848,0.3839888,0.2963067,0.3885541
166,0.3815009,0.31457117,0.37302145,0.40140253,0.28850126,0.39465573,0.35515174,0.2270572,0.29824975,0.31230325,0.21058524,0.30750522,0.27532628,0.38362348,0.29602477,0.38818455
167,0.6367704,0.5250568,0.6226173,0.6699887,0.48154292,0.65872717,0.59279054,0.37898546,0.49781454,0.5212713,0.35149172,0.51326275,0.4595523,0.6403133,0.49410054,0.64792603
168,0.38192216,0.3149185,0.37343332,0.40184578,0.2888197,0.39509138,0.35554388,0.22730789,0.29857913,0.31264806,0.2108177,0.30784458,0.27563027,0.384047,0.29635152,0.38861296
169,0.62352437,0.5141346,0.6096656,0.6560516,0.4715259,0.6450243,0.5804594,0.3711019,0.487459,0.51042783,0.34418008,0.502586,0.44999272,0.62699354,0.4838223,0.6344479
170,0.660425,0.5445618,0.6457462,0.69487756,0.49943125,0.6831977,0.6148115,0.393064,0.5163074,0.54063535,0.364549,0.5323293,0.47662374,0.6640996,0.51245534,0.6719951
171,0.772264,0.6367794,0.7550989,0.81255025,0.58400655,0.79889244,0.7189258,0.45962676,0.6037406,0.63218826,0.42628288,0.6224757,0.55733675,0.7765605,0.59923625,0.785793
172,0.6205975,0.51172113,0.6068036,0.65297204,0.4693125,0.6419965,0.57773453,0.36935982,0.48517093,0.5080318,0.34256452,0.5002267,0.44788042,0.6240503,0.48155114,0.63146967
173,0.6206213,0.51174086,0.60682714,0.65299714,0.4693306,0.6420213,0.5777569,0.36937395,0.4851894,0.50805134,0.3425776,0.50024587,0.44789764,0.6240743,0.48156968,0.6314938
174,0.6770663,0.5582832,0.6620174,0.7123866,0.51201564,0.70041263,0.6303032,0.40296826,0.52931696,0.5542581,0.37373474,0.5457428,0.48863354,0.68083346,0.52536803,0.6889277
175,0.69035304,0.5692391,0.6750091,0.7263668,0.52206373,0.71415764,0.64267236,0.41087618,0.53970444,0.565135,0.38106894,0.5564526,0.4982224,0.69419426,0.535678,0.7024475
176,0.69154215,0.5702194,0.67617154,0.7276176,0.5229628,0.7153875,0.64377934,0.41158384,0.540634,0.56610817,0.38172522,0.557411,0.49908057,0.69538957,0.53660053,0.70365715
177,0.6917581,0.57039756,0.6763827,0.72784495,0.52312607,0.7156109,0.6439805,0.41171226,0.54080266,0.56628495,0.3818445,0.557585,0.49923646,0.69560677,0.536768,0.703877
178,0.78776705,0.6495628,0.7702578,0.8288622,0.5957305,0.8149305,0.7333582,0.46885374,0.61586064,0.64487964,0.43484047,0.6349719,0.56852543,0.79215,0.61126584,0.8015678
179,0.7664952,0.6320229,0.7494586,0.8064807,0.5796442,0.79292494,0.7135556,0.4561935,0.5992307,0.6274662,0.4230987,0.6178262,0.55317354,0.7707597,0.5947602,0.7799234
180,0.71983194,0.593546,0.70383245,0.75738317,0.5443562,0.7446527,0.6701152,0.42842084,0.56275004,0.5892666,0.397341,0.5802134,0.5194969,0.72383666,0.55855155,0.7324424
181,0.8479255,0.6991672,0.829079,0.89215887,0.6412241,0.87716305,0.78936183,0.50465816,0.6628913,0.69412625,0.46804744,0.68346226,0.61194116,0.8526432,0.6579457,0.86278015
182,0.7574057,0.62452793,0.7405713,0.79691726,0.57277054,0.7835222,0.7050939,0.45078376,0.5921249,0.62002534,0.41808137,0.6104996,0.5466139,0.76161975,0.5877072,0.7706747
183,0.68159896,0.5620204,0.6664493,0.7171557,0.5154433,0.7051012,0.6345228,0.40566579,0.5328604,0.55796844,0.37623665,0.5493963,0.49190456,0.6853912,0.528885,0.6935397
184,0.80359143,0.66261125,0.7857305,0.84551233,0.6076976,0.8313005,0.74809,0.47827202,0.6282319,0.6578339,0.4435756,0.6477273,0.57994586,0.8080625,0.62354493,0.8176695
185,0.69713277,0.57482934,0.6816379,0.7335,0.52719057,0.72117126,0.6489841,0.4149114,0.54500484,0.5706849,0.38481146,0.56191736,0.50311536,0.7010115,0.5409386,0.7093457
186,0.69625986,0.5741096,0.6807845,0.7325817,0.52653044,0.72026783,0.6481712,0.41439173,0.5443222,0.5699704,0.38432944,0.5612138,0.50248545,0.70013356,0.5402614,0.7084577
187,0.6867063,0.5662321,0.6714432,0.72252953,0.51930577,0.71038514,0.63927764,0.4087057,0.5368533,0.56214964,0.37905598,0.5535131,0.49559078,0.690527,0.5328482,0.69873685
188,0.4106958,0.3386443,0.40156752,0.43212047,0.3105792,0.42485726,0.38233024,0.24443305,0.32107386,0.3362027,0.22670059,0.33103743,0.29639596,0.41298085,0.3186784,0.4178906
189,0.61421317,0.5064569,0.60056114,0.64625466,0.46448445,0.6353922,0.5717912,0.36556023,0.48017976,0.5028055,0.33904034,0.4950807,0.44327283,0.6176304,0.4765972,0.6249735
190,0.66025746,0.5444233,0.6455822,0.6947012,0.49930468,0.6830241,0.6146555,0.39296424,0.5161763,0.5404981,0.36445644,0.5321942,0.47650275,0.66393095,0.5123253,0.6718246
191,0.57001173,0.47001016,0.55734247,0.59974754,0.43105832,0.58966666,0.53064275,0.33925286,0.44562393,0.46662146,0.31464165,0.4594526,0.4113732,0.57318324,0.4422994,0.57999784
192,0.41240147,0.34005073,0.40323532,0.4339152,0.31186908,0.42662176,0.38391817,0.24544825,0.3224073,0.33759892,0.22764207,0.33241227,0.297627,0.41469616,0.32000187,0.41962633
193,0.4621029,0.3810325,0.45183188,0.48620927,0.34945467,0.47803688,0.43018678,0.2750289,0.3612629,0.37828544,0.2550768,0.37247366,0.3334961,0.46467394,0.35856768,0.47019845
194,0.6149655,0.50707734,0.6012969,0.6470463,0.46505335,0.6361705,0.5724916,0.3660078,0.4807678,0.5034214,0.3394556,0.49568707,0.44381592,0.61838704,0.47718102,0.62573904
195,0.70612025,0.58223987,0.6904255,0.7429564,0.5339872,0.7304686,0.6573507,0.42026037,0.5520309,0.5780421,0.38977236,0.56916165,0.5096016,0.7100493,0.5479124,0.71849084
196,0.70599437,0.58213615,0.69030267,0.742824,0.5338919,0.7303383,0.6572334,0.42018536,0.5519325,0.5779391,0.38970292,0.5690601,0.50951076,0.7099225,0.54781467,0.7183628
197,0.7059717,0.58211744,0.69028056,0.7428001,0.53387487,0.7303148,0.6572123,0.42017186,0.55191475,0.5779206,0.38969034,0.5690418,0.50949436,0.7098996,0.5477971,0.7183396
198,0.79234916,0.65334123,0.77473813,0.8336836,0.5991957,0.8196705,0.73762417,0.47158104,0.6194428,0.6486307,0.43736994,0.6386657,0.57183236,0.79675776,0.6148217,0.8062304
199,0.7055475,0.58176774,0.6898656,0.7423538,0.533554,0.729876,0.6568175,0.41991937,0.5515831,0.57757336,0.38945618,0.56869996,0.5091882,0.70947313,0.5474682,0.71790797
200,0.70594716,0.58209735,0.69025654,0.7427742,0.53385633,0.7302892,0.6571894,0.4201573,0.5518955,0.57790065,0.38967684,0.569022,0.5094767,0.7098749,0.54777807,0.7183147
201,0.7668615,0.632325,0.74981695,0.8068663,0.57992136,0.79330397,0.71389663,0.45641154,0.5995172,0.62776613,0.42330095,0.6181213,0.553438,0.77112824,0.59504443,0.7802962
202,0.7428807,0.61255133,0.726369,0.78163433,0.56178623,0.7684964,0.6915722,0.4421389,0.58076936,0.6081346,0.4100637,0.5987919,0.53613114,0.74701405,0.5764366,0.75589514
203,0.6598725,0.5441058,0.6452058,0.6942958,0.4990132,0.68262583,0.61429685,0.392735,0.51587516,0.5401829,0.36424384,0.531884,0.47622487,0.6635439,0.51202655,0.6714326
204,0.70791435,0.58371943,0.69217986,0.74484414,0.53534377,0.73232436,0.65902096,0.42132807,0.5534333,0.57951087,0.39076266,0.5706076,0.51089644,0.71185315,0.5493045,0.7203163
205,0.7578624,0.6249047,0.74101764,0.79739743,0.57311594,0.7839945,0.70551914,0.45105553,0.5924818,0.6203991,0.41833344,0.61086786,0.5469434,0.762079,0.5880616,0.7711394
206,0.46973428,0.38732517,0.45929378,0.49423888,0.35522577,0.4859314,0.43729123,0.27957088,0.367229,0.3845326,0.25928926,0.37862486,0.33900368,0.47234777,0.3644893,0.4779636
207,0.46937376,0.3870279,0.4589413,0.49385962,0.3549531,0.4855584,0.43695548,0.27935636,0.36694723,0.3842375,0.25909027,0.3783343,0.33874342,0.47198528,0.36420947,0.47759682
208,0.46953592,0.38716146,0.45909962,0.49403,0.35507566,0.485726,0.43710634,0.27945274,0.3670738,0.38437006,0.2591797,0.37846497,0.33886033,0.47214827,0.36433533,0.4777616
209,0.5855518,0.48282367,0.57253695,0.61609805,0.4428099,0.6057423,0.54510945,0.34850174,0.45777276,0.47934276,0.32321948,0.4719783,0.42258817,0.58880967,0.45435753,0.59581006
210,0.46931154,0.38697645,0.45888028,0.49379396,0.35490602,0.4854941,0.43689752,0.27931926,0.36689842,0.38418642,0.259056,0.37828413,0.3386985,0.47192264,0.36416116,0.47753337
211,0.74601066,0.6151321,0.7294295,0.7849277,0.56415343,0.7717343,0.6944859,0.44400188,0.5832164,0.6106973,0.41179156,0.60131484,0.53839034,0.75016135,0.5788653,0.7590802
212,0.6553139,0.5403468,0.64074856,0.6894994,0.4955659,0.67791,0.6100533,0.39002183,0.5123113,0.53645116,0.36172754,0.5282095,0.47293487,0.6589597,0.5084892,0.6667941
213,0.4695599,0.38718125,0.4591232,0.4940553,0.35509378,0.48575103,0.43712875,0.27946708,0.36709258,0.38438973,0.25919306,0.3784843,0.33887774,0.4721724,0.3643538,0.47778615
214,0.5694027,0.46950784,0.5567469,0.5991066,0.43059766,0.58903646,0.5300756,0.3388903,0.4451477,0.4661228,0.31430534,0.45896164,0.41093346,0.5725708,0.44182673,0.5793779
215,0.56907713,0.46923932,0.5564282,0.598764,0.4303513,0.58869964,0.52977246,0.33869645,0.44489324,0.46585628,0.31412557,0.45869926,0.41069853,0.5722433,0.44157404,0.57904655
216,0.5697242,0.469773,0.55706143,0.5994449,0.4308407,0.5893692,0.53037494,0.33908165,0.4453991,0.4663861,0.31448287,0.45922077,0.41116554,0.5728942,0.44207624,0.5797052
217,0.65161943,0.5373006,0.63713604,0.68561214,0.492772,0.67408806,0.6066138,0.38782305,0.5094231,0.5334267,0.35968822,0.5252315,0.47026852,0.65524465,0.50562245,0.663035
218,0.570424,0.47034994,0.5577455,0.60018104,0.43136996,0.590093,0.5310264,0.33949813,0.44594613,0.46695888,0.3148691,0.4597848,0.4116705,0.5735976,0.44261923,0.5804172
219,0.5692657,0.46939504,0.5566131,0.59896255,0.43049404,0.58889484,0.52994823,0.3388088,0.44504064,0.4660107,0.3142298,0.45885128,0.41083473,0.5724332,0.44172043,0.57923883
220,0.5695954,0.4696668,0.55693537,0.5993094,0.4307435,0.58923596,0.5302552,0.33900505,0.44529846,0.4662808,0.3144118,0.45911705,0.41107273,0.57276464,0.44197634,0.5795741
221,0.71548545,0.58996224,0.6995827,0.7528101,0.5410693,0.74015653,0.6660691,0.4258342,0.55935234,0.58570874,0.39494178,0.57671034,0.5163604,0.7194663,0.5551793,0.7280201
222,0.6225662,0.5133445,0.60872865,0.6550435,0.4708013,0.6440332,0.57956743,0.3705316,0.48670992,0.5096434,0.34365124,0.5018136,0.4493013,0.62602997,0.48307884,0.63347304
223,0.6223104,0.5131336,0.60847867,0.6547743,0.47060782,0.64376855,0.5793293,0.3703794,0.48650995,0.50943404,0.34351,0.50160736,0.44911656,0.62577283,0.48288026,0.63321275
224,0.5438367,0.44842708,0.53174907,0.5722069,0.41126388,0.56258893,0.50627536,0.32367414,0.42516053,0.44519398,0.30019316,0.43835434,0.3924826,0.5468624,0.4219887,0.55336404
225,0.62256527,0.51334375,0.6087277,0.65504235,0.47080058,0.6440321,0.5795664,0.370531,0.48670912,0.5096426,0.34365058,0.5018127,0.44930047,0.6260289,0.48307806,0.63347197
226,0.6230619,0.51375335,0.6092135,0.65556496,0.47117624,0.6445461,0.5800287,0.37082663,0.4870975,0.51004916,0.34392473,0.50221306,0.44965905,0.62652844,0.48346344,0.63397735
227,0.7366095,0.6073802,0.7202372,0.77503586,0.5570439,0.76200885,0.68573403,0.43840656,0.57586676,0.6030013,0.40660205,0.59373707,0.5316055,0.74070793,0.57157046,0.7495142
228,0.6807838,0.5613485,0.66565245,0.71629816,0.5148271,0.70425826,0.6337642,0.40518084,0.5322233,0.5573015,0.37578684,0.54873955,0.49131662,0.6845718,0.5282528,0.6927107
229,0.73050666,0.6023481,0.71427006,0.7686149,0.55242866,0.7556957,0.6800527,0.4347742,0.57109565,0.59800535,0.4032334,0.5888179,0.52720094,0.734571,0.56683487,0.7433044
230,0.6206361,0.511753,0.6068414,0.65301275,0.46934175,0.64203674,0.5777706,0.3693828,0.48520103,0.5080635,0.34258574,0.5002579,0.4479083,0.6240892,0.4815812,0.63150907
231,0.62001866,0.51124394,0.606238,0.6523632,0.46887496,0.6413981,0.577196,0.36901543,0.48471835,0.507558,0.342245,0.49976027,0.44746277,0.62346846,0.48110217,0.63088095
232,0.6817206,0.5621212,0.6665687,0.71728384,0.51553565,0.7052276,0.6346364,0.40573856,0.53295577,0.55806834,0.376304,0.54949456,0.4919926,0.68551356,0.5289796,0.6936639
233,0.7173374,0.5914892,0.70139354,0.75475854,0.5424697,0.7420723,0.66779304,0.4269363,0.5608001,0.58722454,0.39596412,0.578203,0.5176969,0.7213286,0.55661625,0.7299043
234,0.62021726,0.5114077,0.606432,0.65257215,0.4690251,0.64160335,0.5773807,0.36913362,0.48487365,0.50772053,0.34235463,0.49992025,0.44760612,0.6236681,0.48125616,0.63108283
235,0.6200071,0.5112342,0.6062264,0.6523509,0.46886605,0.6413858,0.57718486,0.36900842,0.4847092,0.50754833,0.34223846,0.49975076,0.44745424,0.62345666,0.48109296,0.63086885
236,0.6196765,0.5109616,0.6059032,0.6520031,0.46861604,0.64104384,0.5768772,0.36881164,0.48445064,0.50727785,0.342056,0.49948433,0.44721565,0.6231241,0.48083654,0.6305325
237,0.79955894,0.659286,0.78178763,0.8412695,0.60464805,0.827129,0.7443358,0.475872,0.62507933,0.65453273,0.4413496,0.64447695,0.5770357,0.8040075,0.62041575,0.8135664
238,0.6860309,0.5656751,0.6707828,0.7218189,0.51879513,0.7096863,0.63864887,0.40830365,0.5363254,0.5615969,0.37868318,0.55296874,0.49510318,0.68984795,0.53232414,0.6980494
239,0.68589365,0.56556183,0.6706486,0.7216743,0.5186912,0.7095443,0.6385211,0.408222,0.53621805,0.5614844,0.3786073,0.55285805,0.49500412,0.6897099,0.5322175,0.6979099
240,0.68617684,0.56579536,0.67092544,0.7219724,0.5189052,0.70983714,0.6387847,0.40839046,0.53643936,0.56171614,0.37876365,0.55308616,0.49520844,0.6899947,0.5324372,0.69819784
241,0.7002268,0.5773804,0.6846634,0.7367555,0.5295304,0.7243718,0.65186423,0.4167527,0.54742336,0.57321775,0.3865192,0.5644112,0.5053482,0.7041227,0.5433394,0.712494
242,0.72280926,0.59600097,0.7067439,0.760516,0.54660785,0.7477329,0.6728868,0.43019298,0.5650781,0.5917042,0.39898452,0.5826136,0.52164584,0.7268308,0.5608621,0.7354722
243,0.6857429,0.5654377,0.6705013,0.72151625,0.5185774,0.70938855,0.6383809,0.40813237,0.53610027,0.56136096,0.37852424,0.5527366,0.4948955,0.6895584,0.5321007,0.69775647
244,0.68597305,0.56562734,0.6707264,0.7217581,0.5187512,0.7096264,0.63859504,0.40826932,0.53628016,0.56154925,0.37865123,0.55292207,0.49506155,0.68978965,0.53227925,0.6979906
245,0.68556523,0.56529117,0.6703278,0.7213291,0.5184428,0.7092046,0.6382154,0.4080267,0.53596145,0.5612157,0.37842616,0.55259335,0.49476725,0.68937963,0.5319629,0.69757587
246,0.6857344,0.5654306,0.6704929,0.7215069,0.5185708,0.7093796,0.63837284,0.40812725,0.5360936,0.561354,0.37851948,0.5527297,0.49488923,0.6895497,0.53209406,0.6977478
247,0.6859425,0.56560224,0.67069644,0.7217259,0.51872814,0.709595,0.63856655,0.40825117,0.5362563,0.5615244,0.37863433,0.5528974,0.49503946,0.689759,0.53225553,0.69795966
248,0.5332588,0.43970498,0.5214063,0.56107706,0.40326455,0.5516463,0.496428,0.31737858,0.41689113,0.43653476,0.2943542,0.42982814,0.38484868,0.5362256,0.4137808,0.54260087
249,0.5323833,0.43898323,0.5205503,0.560156,0.40260267,0.55074066,0.49561328,0.31685764,0.41620687,0.4358182,0.29387102,0.4291225,0.38421693,0.53534544,0.41310158,0.5417102
250,0.5503339,0.45378435,0.5381019,0.579043,0.41617727,0.5693102,0.5123239,0.3275412,0.4302401,0.4505129,0.3037795,0.4435914,0.3971717,0.55339575,0.42703024,0.5599752
251,0.5328464,0.43936485,0.521003,0.5606431,0.40295276,0.5512197,0.49604422,0.31713313,0.41656873,0.43619707,0.29412654,0.42949578,0.38455105,0.53581095,0.41346088,0.5421813
252,0.5317682,0.43847582,0.51994884,0.5595089,0.40213752,0.5501044,0.49504057,0.31649148,0.41572586,0.43531466,0.29353145,0.42862678,0.383773,0.5347269,0.41262433,0.54108435
253,0.53278744,0.43931636,0.52094537,0.5605812,0.40290812,0.5511587,0.4959894,0.3170981,0.41652274,0.43614906,0.29409406,0.42944822,0.3845085,0.53575176,0.4134151,0.5421213
254,0.6153776,0.507417,0.6016998,0.6474799,0.46536502,0.63659686,0.5728752,0.3662532,0.48109,0.5037588,0.33968315,0.49601927,0.44411328,0.6188014,0.47750077,0.6261584
255,0.5335282,0.43992716,0.5216697,0.5613607,0.40346843,0.5519251,0.49667892,0.31753895,0.41710183,0.43675545,0.29450288,0.43004534,0.38504314,0.53649664,0.41399,0.54287493
256,0.5327834,0.439313,0.5209417,0.5605771,0.4029053,0.5511546,0.49598578,0.31709576,0.41651955,0.43614566,0.29409182,0.42944506,0.38450566,0.5357478,0.41341215,0.5421174
257,0.6155236,0.50753754,0.6018429,0.64763355,0.46547562,0.63674796,0.57301134,0.3663401,0.48120415,0.50387836,0.33976382,0.496137,0.44421864,0.6189483,0.4776142,0.6263071
258,0.615197,0.50726813,0.60152334,0.64728993,0.46522853,0.6364099,0.57270736,0.36614567,0.48094884,0.5036109,0.3395834,0.49587375,0.4439829,0.61861986,0.47736076,0.6259747
259,0.61531824,0.507368,0.6016417,0.6474173,0.46532014,0.6365353,0.57282,0.3662178,0.4810436,0.5037101,0.33965033,0.49597135,0.44407034,0.61874175,0.47745478,0.6260979
260,0.7116311,0.5867842,0.695814,0.7487548,0.53815466,0.73616934,0.66248095,0.42354023,0.5563392,0.58255345,0.39281434,0.57360345,0.5135787,0.7155905,0.5521886,0.724098
261,0.615468,0.5074916,0.6017884,0.647575,0.4654335,0.6366904,0.5729593,0.36630696,0.4811608,0.50383276,0.339733,0.4960922,0.44417855,0.6188923,0.47757098,0.6262504
262,0.6164355,0.50828946,0.6027343,0.6485932,0.466165,0.6376911,0.5738602,0.3668828,0.48191705,0.5046247,0.34026706,0.496872,0.44487673,0.61986524,0.47832167,0.6272349
263,0.7772353,0.6408787,0.75996006,0.8177813,0.5877661,0.80403566,0.723554,0.4625858,0.6076271,0.63625836,0.42902726,0.6264832,0.5609249,0.78155977,0.603094,0.7908518
264,0.81938314,0.67563224,0.80117106,0.86212784,0.6196397,0.84763664,0.7627906,0.48767075,0.6405773,0.67076117,0.4522924,0.6604561,0.5913425,0.823942,0.6357986,0.8337381
265,0.7772945,0.6409275,0.7600179,0.8178433,0.587811,0.80409676,0.723609,0.4626209,0.6076733,0.63630664,0.42905977,0.62653077,0.5609675,0.78161913,0.60313964,0.790912
266,0.71886605,0.5927498,0.70288813,0.7563672,0.54362595,0.7436537,0.6692164,0.4278462,0.56199527,0.5884762,0.396808,0.5794351,0.51880014,0.7228658,0.5578025,0.73146
267,0.7771651,0.640821,0.7598914,0.8177073,0.58771324,0.80396295,0.7234886,0.46254393,0.6075724,0.63620085,0.4289885,0.6264265,0.5608741,0.78148925,0.60303956,0.79078025
268,0.7775498,0.6411382,0.7602677,0.81811213,0.5880041,0.8043609,0.72384685,0.4627729,0.6078731,0.6365157,0.42920083,0.62673664,0.5611516,0.78187597,0.60333794,0.79117167
269,0.8165628,0.6733068,0.79841346,0.8591603,0.61750674,0.84471923,0.7601653,0.4859922,0.6383727,0.66845244,0.45073572,0.65818274,0.5893072,0.8211061,0.63361007,0.8308684
270,0.7328186,0.6042548,0.7165307,0.77104753,0.5541773,0.7580876,0.68220496,0.43615034,0.57290316,0.599898,0.4045097,0.59068155,0.5288698,0.73689634,0.56862897,0.7456569
271,0.7680969,0.6333435,0.75102466,0.80816585,0.5808553,0.79458195,0.7150466,0.45714673,0.6004828,0.6287772,0.4239828,0.61911714,0.5543296,0.7723703,0.59600294,0.7815531
272,0.7686571,0.63380516,0.75157243,0.80875516,0.581279,0.79516125,0.715568,0.4574801,0.6009208,0.62923574,0.42429206,0.6195685,0.55473375,0.7729335,0.5964377,0.7821231
273,0.76847446,0.63365513,0.7513942,0.8085634,0.58114094,0.7949727,0.7153983,0.45737144,0.6007782,0.62908643,0.4241914,0.61942166,0.554602,0.7727504,0.59629613,0.7819376
274,0.7682923,0.6335047,0.7512159,0.80837166,0.58100325,0.7947842,0.71522856,0.45726314,0.60063577,0.62893724,0.4240908,0.61927474,0.55447066,0.7725669,0.5961548,0.78175193
275,0.7688984,0.63400453,0.7518083,0.80900925,0.5814616,0.79541117,0.7157927,0.45762378,0.6011095,0.62943345,0.42442524,0.61976296,0.55490816,0.7731764,0.59662485,0.7823685
276,0.7684167,0.6336073,0.7513374,0.8085026,0.58109736,0.79491305,0.71534455,0.4573371,0.60073286,0.6290391,0.42415947,0.6193748,0.5545604,0.77269197,0.5962511,0.78187853
277,0.73269933,0.6041561,0.7164138,0.7709219,0.554087,0.757964,0.68209404,0.43607938,0.57280993,0.59980035,0.40444374,0.5905856,0.5287836,0.7367762,0.5685364,0.74553543
278,0.76854295,0.6337113,0.7514608,0.80863523,0.58119285,0.7950435,0.71546197,0.4574123,0.6008316,0.6291425,0.42422906,0.6194767,0.5546517,0.772819,0.59634924,0.7820071
279,0.8211602,0.6770976,0.8029087,0.86399776,0.6209835,0.8494752,0.7644453,0.48872837,0.641967,0.67221594,0.4532734,0.6618885,0.59262496,0.82572913,0.63717747,0.83554626
280,0.76844496,0.6336305,0.7513651,0.80853224,0.5811188,0.7949421,0.71537066,0.45735383,0.600755,0.6290621,0.42417493,0.6193977,0.5545807,0.77272034,0.5962731,0.7819073
281,0.5256735,0.43345037,0.51398957,0.5530962,0.3975284,0.5437994,0.48936683,0.31286412,0.41096118,0.43032533,0.29016712,0.42371416,0.37937447,0.5285981,0.40789512,0.5348827
282,0.64630705,0.53292024,0.6319418,0.6800227,0.48875484,0.6685927,0.60166866,0.38466138,0.50527,0.52907807,0.35675585,0.5209496,0.46643475,0.64990294,0.5015005,0.6576296
283,0.5253225,0.43316117,0.51364654,0.5527272,0.39726308,0.5434365,0.48904017,0.3126552,0.41068676,0.43003806,0.28997356,0.42343128,0.37912127,0.52824533,0.4076229,0.53452575
284,0.525663,0.4334418,0.5139793,0.55308527,0.39752057,0.5437888,0.48935705,0.3128579,0.41095296,0.4303168,0.29016143,0.42370567,0.37936693,0.52858764,0.407887,0.53487206
285,0.5253218,0.4331604,0.5136456,0.55272615,0.39726245,0.54343545,0.48903924,0.31265464,0.4106861,0.4300374,0.28997308,0.42343053,0.3791207,0.5282445,0.40762222,0.53452486
